url,recette,commentext,auteur,date,note
http://www.marmiton.org/recettes/recette-avis_flammenkuche-aux-fruits_25158.aspx,Flammenküche aux fruits,"C'est innovant, c'est bon et tellement facile... Pas dietétique du tout et très lourd, en revanche.",Jiminy,27/03/20,4
http://www.marmiton.org/recettes/recette-avis_gateau-a-la-creme-pralinee_46806.aspx,Gâteau à la crème pralinée,"Le temps de cuisson est erroné, pas plus de 20 minutes sinon c'est sec, et la crème est trop sucrée",katkot,29/11/20,2
http://www.marmiton.org/recettes/recette-avis_gateau-a-la-creme-pralinee_46806.aspx,Gâteau à la crème pralinée,"Recette testée et approuvée ! J'avais peur qu'elle soit écoeurante avec le praliné mais franchement c'est très bon et pas trop lourd. J'ai testé pour la première fois de faire ma pâte de pralin maison et j'ai été étonnée du résultat, en fait c'est tout simple. Vous pouvez tester c'est très bon !",nanoulla,02/11/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-a-la-creme-pralinee_46806.aspx,Gâteau à la crème pralinée,"C'est tout simplement délicieux ! A tomber !!! Moi qui ne raffole pas des desserts, j'ai adoré ! Merci à celui qui nous l'a proposé !",cat30130,28/07/20,5
http://www.marmiton.org/recettes/recette-avis_cheesecake-americain-au-coulis-de-fraise_33982.aspx,Cheesecake américain au coulis de fraise,"Excellent cheesecake pour un premier essai, même en réduisant les proportions de sucres de 15% c’était tout de même encore un peu sucré . A refaire très bientôt ! Est il possible qu’on devienne accro de ce cheesecakelol! ",Sallyyg,08/04/20,5
http://www.marmiton.org/recettes/recette-avis_cheesecake-americain-au-coulis-de-fraise_33982.aspx,Cheesecake américain au coulis de fraise,J'ai adoré ! toute la famille aussi !! merci pour cette recette ,nadege0807,23/06/20,5
http://www.marmiton.org/recettes/recette-avis_cheesecake-americain-au-coulis-de-fraise_33982.aspx,Cheesecake américain au coulis de fraise,"J'ai respecté la recette à la lettre... Pas pour 6 personnes mais au moins pour 15 ! Hyper lourd (quasiment 1 kilo de kiri ça ne pardonne pas). Par contre, le goût du vrai cheesecake est là, la texture aussi, et pour le biscuit j'ai enfin trouvé ce qu'il fallait avec les biscuits anglais. À refaire mais en divisant les proportions. ",doty178,05/10/20,4
http://www.marmiton.org/recettes/recette-avis_cheesecake-americain-au-coulis-de-fraise_33982.aspx,Cheesecake américain au coulis de fraise,Hum j'adore !,sousou39,15/06/20,5
http://www.marmiton.org/recettes/recette-avis_cheesecake-americain-au-coulis-de-fraise_33982.aspx,Cheesecake américain au coulis de fraise,Cuisson trop forte. Le kiri c'est très bon pour remplacer le Philadelphia. Sinon bien en sucre.,petitcuisto22400,23/10/20,3
http://www.marmiton.org/recettes/recette-avis_cheesecake-americain-au-coulis-de-fraise_33982.aspx,Cheesecake américain au coulis de fraise,Merci pour cette excellente recette !,Cranberrie,30/08/20,5
http://www.marmiton.org/recettes/recette-avis_cheesecake-americain-au-coulis-de-fraise_33982.aspx,Cheesecake américain au coulis de fraise,"Je l'ai faite plusieurs fois. J'adore ! Avec un café, c'est délicieux !",sophia89,14/02/20,5
http://www.marmiton.org/recettes/recette-avis_cheesecake-americain-au-coulis-de-fraise_33982.aspx,Cheesecake américain au coulis de fraise,"J'essaierai une nouvelle fois, mais avec une recette sans cuisson pour que ce soit plus léger et donc plus agréable lors de la dégustation",Mabiofood,03/01/20,3
http://www.marmiton.org/recettes/recette-avis_cheesecake-americain-au-coulis-de-fraise_33982.aspx,Cheesecake américain au coulis de fraise,"J'ai suivi la recette indiquée, et mes convives se sont régalés ! Merci beaucoup ! ",Rachel_9,09/12/20,5
http://www.marmiton.org/recettes/recette-avis_cheesecake-americain-au-coulis-de-fraise_33982.aspx,Cheesecake américain au coulis de fraise,"J'ai suivi la recette à la lettre et je ne suis pas novice en pâtisserie, et pourtant cette recette m'a vraiment déçue. La consistance est trop lourde à mon goût. De plus, j'avais suivi les conseils de cuisson, 30 minutes à 205°C, sachant que mon four cuit habituellement moins bien que dans les recettes, je dois systématiquement ajouter 10 / 15 min, et là c'était trop cuit (dessus un peu brûlé, mais ce n'est pas très gênant). Je ne vois pas où je me suis trompée, mais en tout cas ce n'était pas du tout un succès (3/4 du gâteau à la poubelle...).",msegolene,05/09/20,1
http://www.marmiton.org/recettes/recette-avis_cheesecake-americain-au-coulis-de-fraise_33982.aspx,Cheesecake américain au coulis de fraise,"123, je mets du st Môret, du Mascarpone, et de la crème ainsi que les blancs en neige mais je préfère la vanille au citron et on a trouvé ça délicieux ! Et pour la cuisson je laisse le cœur un peu mou comme dans la recette initiale. On se croirait au States. Merci beaucoup.",mayaso,02/06/20,5
http://www.marmiton.org/recettes/recette-avis_cheesecake-americain-au-coulis-de-fraise_33982.aspx,Cheesecake américain au coulis de fraise,J'ajoute encore une autre modification : du coup la recette est très différente et mérite une nouvelle entrée ! Le fond est trop peu consistant ou alors mon plat trop grand : j'ai mis 200 g de sprits écrases avec 85 g de beurre et pas de sucre ; j'en mettrai le double la prochaine fois ; pour le reste les mêmes ingrédients que la personne précédente. C'est excellent avec un coulis aux fruits rouges tout prêt.,laMy,14/02/20,5
http://www.marmiton.org/recettes/recette-avis_cheesecake-americain-au-coulis-de-fraise_33982.aspx,Cheesecake américain au coulis de fraise,"Super recette !! On a retrouvé le goût du cheesecake des usa !! J'ai mis un peu moins de kiri, ajouté un yaourt et battu les blancs en neige !! On s'est tous régalés ! Merci !",nanami,26/01/20,5
http://www.marmiton.org/recettes/recette-avis_cheesecake-americain-au-coulis-de-fraise_33982.aspx,Cheesecake américain au coulis de fraise,"Pour écraser les biscuits pour le fond, je déconseille le pilon, c'est assez long et fastidieux : le rouleau à pâtisserie est beaucoup plus efficace.",benjy_123,09/01/20,5
http://www.marmiton.org/recettes/recette-avis_cheesecake-americain-au-coulis-de-fraise_33982.aspx,Cheesecake américain au coulis de fraise,"Top de chez top, j'ai utilisé du St Moret et du fromage blanc battu, ajouté les blancs battus en neige et laissé refroidir un peu dans le four porte entrouverte, le résultat était vraiment exceptionnel !",papi92,19/04/20,5
http://www.marmiton.org/recettes/recette-avis_cheesecake-americain-au-coulis-de-fraise_33982.aspx,Cheesecake américain au coulis de fraise,"Délicieux, même si ce n'était pas très présentable, tout le monde s'est régalé. J'ai fait cette recette avec les doses indiquées.",nathalie_3160,04/11/20,5
http://www.marmiton.org/recettes/recette-avis_cheesecake-americain-au-coulis-de-fraise_33982.aspx,Cheesecake américain au coulis de fraise,"Excellent, même sans fraises!",nanou63,09/10/20,5
http://www.marmiton.org/recettes/recette-avis_cheesecake-americain-au-coulis-de-fraise_33982.aspx,Cheesecake américain au coulis de fraise,"Franchement, c'est une bonne recette par contre il faut diminuer le fromage comme je l'ai fait ainsi que le sucre.",luna77000,30/08/20,4
http://www.marmiton.org/recettes/recette-avis_cheesecake-americain-au-coulis-de-fraise_33982.aspx,Cheesecake américain au coulis de fraise,"en revanche il faut mettre plus de 125g de biscuits pour avoir un fond bien homogène, 175g c'est mieux ! moi j'ai utilisé des spéculos, c'est plus sucré.",Helene_590,03/02/20,5
http://www.marmiton.org/recettes/recette-avis_cheesecake-americain-au-coulis-de-fraise_33982.aspx,Cheesecake américain au coulis de fraise,"Délicieux ! Je le fais avec du philadelphia et pour la crème épaisse, j'utilise la crème double de la Gruyère : pas light du tout, mais tellement bon...",Julie_1735,04/11/20,5
http://www.marmiton.org/recettes/recette-avis_divin-aux-prunes-et-a-la-pate-d-amande_62746.aspx,Divin aux prunes et à la pâte d'amande,"Perso je pense qu'il faut remplacer le yaourt au soja par un yaourt nature, à moins d'avoir des raisons d'utiliser le soja plutôt qu'un laitage (allergie, intolérance...). Je l'ai faite comme la recette et je trouve que le soja donne un goût bizarre. Et j'ai mis le double de prune car j'ai utilisé un plat à gratin. ",manonmm,03/08/20,3
http://www.marmiton.org/recettes/recette-avis_glace-banane-parfumee-a-la-cannelle_49366.aspx,Glace banane parfumée à la cannelle,Super bon ! Un régal !,escarpin,07/06/20,5
http://www.marmiton.org/recettes/recette-avis_glace-banane-parfumee-a-la-cannelle_49366.aspx,Glace banane parfumée à la cannelle,Un vrai régal cette glace à la banane !!! A refaire rapidement ...,cathy_131,10/08/20,5
http://www.marmiton.org/recettes/recette-avis_glace-banane-parfumee-a-la-cannelle_49366.aspx,Glace banane parfumée à la cannelle,Très bonne recette de glace à la banane ! Merci.,chalezeule,10/07/20,5
http://www.marmiton.org/recettes/recette-avis_glace-banane-parfumee-a-la-cannelle_49366.aspx,Glace banane parfumée à la cannelle,Super ultra bon.,Fofodu69,13/04/20,5
http://www.marmiton.org/recettes/recette-avis_glace-banane-parfumee-a-la-cannelle_49366.aspx,Glace banane parfumée à la cannelle,J'adore,Folcoche,16/06/20,4
http://www.marmiton.org/recettes/recette-avis_glace-banane-parfumee-a-la-cannelle_49366.aspx,Glace banane parfumée à la cannelle,"Rapide, super facile et très bon. La finesse reste dans le dosage de la cannelle. Les enfants vont adorer !",patben,11/10/20,5
http://www.marmiton.org/recettes/recette-avis_glace-banane-parfumee-a-la-cannelle_49366.aspx,Glace banane parfumée à la cannelle,"Recette excellente, faite avec mes enfants qui ont pu facilement participer du haut de leurs deux et quatre ans. Dégustée le soir même, avec leur papa qui a été conquis (lui qui n'aime pas les dérivés de la banane!!), accompagnée de chocolat fondu avec un peu de crème fraîche !! huuuummmm",lotusblanc76,24/02/20,5
http://www.marmiton.org/recettes/recette-avis_perles-de-coco_28139.aspx,Perles de coco,"J'ai malheureusement complétement raté la recette, peut-être est-ce du au fait que j'avais de la farine de riz et non de la farine de riz gluante:/",MlleLea,25/04/20,3
http://www.marmiton.org/recettes/recette-avis_perles-de-coco_28139.aspx,Perles de coco,J'ai trouvé qu'il manquait de jaune... Pourtant j'ai bien roulé la boule ! Pour moi c'est un grand non... DEÇUE.,DomiDuTousDoux25,25/08/20,1
http://www.marmiton.org/recettes/recette-avis_perles-de-coco_28139.aspx,Perles de coco,"Déçue par cette recette que j'ai respectée à la lettre (vidéo de Marmiton à l'appui) avec le riz gluant, le saké, le panier vapeur... La recette est très simple une fois qu'on a réuni tous les ingrédients mais je m'attendais à des perles qui aient une consistance humide et gluante comme dans celles vendues dans les restaurants. Elles sont sorties plutôt sèches. Bien entendu, je les ai goûtées de suite donc elles n'avaient pas le temps de sécher à l'air libre.",mimicocolala,27/02/20,2
http://www.marmiton.org/recettes/recette-avis_perles-de-coco_28139.aspx,Perles de coco,Je remplace la pâte de haricot mungo par une préparation à base de graines de sésame. Je fais revenir des graines de sésames dans une poêle ensuite j'ajoute du sucre et je mixe le tout. Avec une petite cuillère à café je mets un peu de ma préparation dans les boules avant de les faire cuire à la vapeur. Je peux remplacer les graines de sésames par de la noix de coco aussi. Un régal.,chris2808,19/02/20,4
http://www.marmiton.org/recettes/recette-avis_perles-de-coco_28139.aspx,Perles de coco,Une recette simple et très bonne mais il manque le fameux coeur jaune à base de haricot mungo !,charlotte0643,13/10/20,4
http://www.marmiton.org/recettes/recette-avis_perles-de-coco_28139.aspx,Perles de coco,Trop bon,magflovert,02/10/20,5
http://www.marmiton.org/recettes/recette-avis_perles-de-coco_28139.aspx,Perles de coco,Très bon,davon69,22/09/20,5
http://www.marmiton.org/recettes/recette-avis_perles-de-coco_28139.aspx,Perles de coco,"Récapitulatif : les perles de coco se font à base de haricots mungos, c'est ce qui constitue la farce principalement.",rico97300,04/08/20,3
http://www.marmiton.org/recettes/recette-avis_perles-de-coco_28139.aspx,Perles de coco,A faire réchauffer 20 sec au micro-ondes ou à manger juste après la cuisson.,marilou80,29/07/20,5
http://www.marmiton.org/recettes/recette-avis_perles-de-coco_28139.aspx,Perles de coco,Parfait un vrai régal je retrouve les saveurs des perles de coco que j'avais mangées il y a très longtemps dans un restaurant chinois maintenant fermé ! ,Ataliaundomiel,11/05/20,5
http://www.marmiton.org/recettes/recette-avis_perles-de-coco_28139.aspx,Perles de coco,"Pour ma part, avec 5 cuillères de lait et 2 cl de rhum, la pâte n'était pas ferme, impossible pour moi d'en faire des boules. C'est dommage ",nesrineaitb,28/02/20,1
http://www.marmiton.org/recettes/recette-avis_perles-de-coco_28139.aspx,Perles de coco,"Parfaite recette, boules un peu compactes pour un premier essai mais je ne doute pas que ce sera mieux la prochaine fois !",Katseyes49,18/08/20,5
http://www.marmiton.org/recettes/recette-avis_perles-de-coco_28139.aspx,Perles de coco,"Très bonne recette, rapide, et simple ! Merci beaucoup !",aurelie_3700,15/02/20,5
http://www.marmiton.org/recettes/recette-avis_perles-de-coco_28139.aspx,Perles de coco,"Je suis vraiment déçue. J'ai respecté scrupuleusement la recette et obtenu, après cuisson au cuit vapeur, des galettes bourratives qui n'ont rien à voir avec les moelleuses perles de coco que l'on mange au restaurant ! Dommage !",enniev,10/02/20,1
http://www.marmiton.org/recettes/recette-avis_perles-de-coco_28139.aspx,Perles de coco,"Faciles à réaliser, mais ça manque de quelque chose... ",bibetife,10/11/20,3
http://www.marmiton.org/recettes/recette-avis_perles-de-coco_28139.aspx,Perles de coco,"Excellent, comme au resto chinois dans cette version ""nature"" (sans farce de crème de soja). En revanche pour faire 8 perles, j'ai doublé les quantités. La prochaine fois je mettrai également un petit peu plus de sucre. Très facile à faire et épatant. Merci d'avoir fait partager la recette.",emilie1410,29/09/20,5
http://www.marmiton.org/recettes/recette-avis_perles-de-coco_28139.aspx,Perles de coco,"Excellente recette ! Et très simple à effectuer. Sans auto-cuiseur, je me suis contentée de les disposer sur une grille ""marguerite"" dans une casserole avec un fond d'eau. Parfait ! J'ajouterai juste un peu de sucre",zoupouet,02/04/20,5
http://www.marmiton.org/recettes/recette-avis_perles-de-coco_28139.aspx,Perles de coco,"Très bonne recette, on peut remplacer le saké par du rhum, c'est très bon. Très rapide.",lamarie33,16/04/20,5
http://www.marmiton.org/recettes/recette-avis_perles-de-coco_28139.aspx,Perles de coco,"Bonne recette, on retrouve le goût des vraies perles de coco, mais avec 5 cuillères à coupe de lait de coco, ma pâte était trop liquide.",Moustiiike,14/04/20,4
http://www.marmiton.org/recettes/recette-avis_perles-de-coco_28139.aspx,Perles de coco,"Je me régale !! Moi qui adore ce dessert, j'ai testé avec de la farine de riz et c'est très facile à faire. J'utilise plutôt du sucre glace voire de l'édulcorant de synthèse pouvant chauffer à la place de sucre en poudre. J'ai déjà hâte d'en refaire...",fmior03,28/01/20,5
http://www.marmiton.org/recettes/recette-avis_roules-de-crepes-aux-fruits-rouges_335036.aspx,Roulés de crêpes aux fruits rouges,NA,NA,NA,NA
http://www.marmiton.org/recettes/recette-avis_bonhommes-en-pain-d-epices_20225.aspx,Bonhommes en pain d'épices,Excellent !,cactusmili,21/10/20,5
http://www.marmiton.org/recettes/recette-avis_bonhommes-en-pain-d-epices_20225.aspx,Bonhommes en pain d'épices,Trop bon. Je n'ai pas mis ni rhum ni gingembre. Tout le monde a adoré. Nous avions l'impression de manger un speculoos. Merci !,scully80,20/10/20,5
